im_path,im_size,im_net_mask,joints
00859.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 58, 134], [1, 77, 118], [2, 103, 93]], [[0, 72, 159], [1, 91, 171], [2, 131, 183]], [[0, 68, 454], [1, 48, 437], [2, 41, 400]], [[0, 379, 466], [1, 411, 450], [2, 454, 438]], [[0, 677, 425], [1, 673, 391], [2, 679, 357]], [[0, 696, 387], [1, 688, 422], [2, 666, 450]]]]"
00860.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 58, 132], [1, 86, 109], [2, 107, 88]], [[0, 79, 151], [1, 100, 166], [2, 131, 181]], [[0, 91, 456], [1, 75, 435], [2, 49, 413]], [[0, 349, 465], [1, 376, 461], [2, 419, 452]], [[0, 674, 439], [1, 671, 411], [2, 671, 381]], [[0, 687, 368], [1, 699, 391], [2, 693, 420]]]]"
00861.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 59, 134], [1, 82, 114], [2, 108, 88]], [[0, 80, 147], [1, 97, 161], [2, 134, 182]], [[0, 128, 450], [1, 95, 444], [2, 68, 425]], [[0, 322, 461], [1, 358, 456], [2, 390, 455]], [[0, 659, 455], [1, 666, 421], [2, 669, 390]], [[0, 673, 352], [1, 693, 380], [2, 698, 410]]]]"
00862.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 57, 134], [1, 80, 112], [2, 109, 86]], [[0, 86, 146], [1, 104, 164], [2, 136, 184]], [[0, 662, 329], [1, 679, 345], [2, 701, 385]], [[0, 654, 454], [1, 659, 425], [2, 654, 394]], [[0, 173, 460], [1, 145, 458], [2, 115, 443]], [[0, 283, 451], [1, 310, 458], [2, 349, 453]]]]"
00863.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 61, 132], [1, 81, 114], [2, 108, 89]], [[0, 89, 139], [1, 104, 159], [2, 133, 184]], [[0, 638, 316], [1, 661, 319], [2, 689, 350]], [[0, 642, 454], [1, 650, 426], [2, 647, 394]], [[0, 252, 440], [1, 279, 453], [2, 315, 446]], [[0, 236, 465], [1, 207, 453], [2, 168, 457]]]]"
00864.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 63, 130], [1, 85, 112], [2, 111, 88]], [[0, 95, 137], [1, 110, 158], [2, 139, 186]], [[0, 217, 434], [1, 238, 439], [2, 279, 444]], [[0, 298, 453], [1, 277, 463], [2, 235, 456]], [[0, 632, 454], [1, 644, 429], [2, 647, 394]]]]"
00865.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 65, 126], [1, 89, 105], [2, 118, 81]], [[0, 100, 137], [1, 113, 158], [2, 139, 183]], [[0, 177, 419], [1, 196, 433], [2, 241, 434]], [[0, 386, 449], [1, 351, 460], [2, 322, 459]], [[0, 607, 453], [1, 627, 434], [2, 634, 401]]]]"
00866.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 68, 124], [1, 95, 101], [2, 124, 76]], [[0, 100, 135], [1, 120, 160], [2, 146, 191]], [[0, 132, 404], [1, 156, 420], [2, 192, 422]], [[0, 425, 401], [1, 418, 431], [2, 384, 448]], [[0, 595, 445], [1, 624, 444], [2, 671, 428]], [[0, 658, 377], [1, 672, 397], [2, 704, 423]]]]"
00867.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 69, 124], [1, 87, 107], [2, 116, 81]], [[0, 102, 137], [1, 116, 155], [2, 142, 185]], [[0, 99, 380], [1, 119, 400], [2, 161, 407]], [[0, 416, 349], [1, 438, 372], [2, 439, 407]], [[0, 538, 406], [1, 553, 430], [2, 581, 458]], [[0, 630, 382], [1, 646, 408], [2, 656, 457]]]]"
00868.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 70, 121], [1, 90, 103], [2, 122, 79]], [[0, 103, 136], [1, 121, 162], [2, 149, 187]], [[0, 64, 351], [1, 88, 374], [2, 119, 386]], [[0, 365, 305], [1, 390, 312], [2, 421, 322]], [[0, 446, 417], [1, 469, 447], [2, 517, 462]], [[0, 580, 406], [1, 591, 432], [2, 597, 453]]]]"
00869.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 73, 118], [1, 91, 103], [2, 125, 80]], [[0, 108, 133], [1, 122, 158], [2, 145, 188]], [[0, 32, 317], [1, 49, 340], [2, 84, 361]], [[0, 318, 338], [1, 336, 310], [2, 378, 300]]]]"
00870.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 72, 118], [1, 99, 99], [2, 133, 74]], [[0, 101, 134], [1, 119, 156], [2, 146, 187]], [[0, 33, 289], [1, 42, 318], [2, 61, 345]], [[0, 318, 385], [1, 294, 359], [2, 312, 322]]]]"
00871.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 76, 116], [1, 95, 100], [2, 133, 77]], [[0, 104, 133], [1, 123, 157], [2, 144, 182]], [[0, 33, 261], [1, 33, 289], [2, 50, 323]], [[0, 359, 417], [1, 325, 414], [2, 290, 396]]]]"
00872.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 75, 118], [1, 97, 101], [2, 130, 78]], [[0, 101, 133], [1, 117, 158], [2, 143, 180]], [[0, 29, 223], [1, 30, 257], [2, 38, 291]], [[0, 404, 393], [1, 379, 419], [2, 340, 429]]]]"
00873.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 33, 185], [1, 29, 212], [2, 29, 248]], [[0, 102, 130], [1, 115, 152], [2, 139, 174]], [[0, 80, 120], [1, 102, 104], [2, 130, 80]], [[0, 407, 345], [1, 416, 368], [2, 407, 398]]]]"
00874.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 38, 142], [1, 34, 165], [2, 23, 204]], [[0, 97, 127], [1, 112, 151], [2, 140, 177]], [[0, 80, 119], [1, 104, 104], [2, 133, 77]], [[0, 389, 300], [1, 410, 320], [2, 423, 359]], [[0, 387, 313], [1, 395, 351], [2, 402, 394]], [[0, 449, 280], [1, 451, 309], [2, 441, 358]]]]"
00875.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 36, 102], [1, 33, 131], [2, 25, 164]], [[0, 76, 115], [1, 100, 101], [2, 129, 82]], [[0, 96, 129], [1, 116, 150], [2, 140, 181]], [[0, 357, 259], [1, 388, 272], [2, 428, 297]], [[0, 372, 292], [1, 387, 322], [2, 396, 363]], [[0, 460, 215], [1, 452, 247], [2, 438, 287]]]]"
00876.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 42, 58], [1, 39, 83], [2, 27, 112]], [[0, 74, 116], [1, 99, 106], [2, 128, 84]], [[0, 98, 131], [1, 119, 155], [2, 147, 186]], [[0, 311, 265], [1, 335, 243], [2, 377, 246]], [[0, 353, 251], [1, 372, 281], [2, 379, 328]], [[0, 509, 159], [1, 477, 176], [2, 459, 210]]]]"
00877.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 54, 18], [1, 43, 45], [2, 26, 77]], [[0, 70, 114], [1, 96, 101], [2, 129, 84]], [[0, 101, 133], [1, 118, 155], [2, 144, 187]], [[0, 290, 295], [1, 281, 260], [2, 315, 242]], [[0, 339, 206], [1, 354, 236], [2, 354, 277]], [[0, 580, 113], [1, 545, 130], [2, 513, 146]]]]"
00878.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 61, 20], [1, 50, 40], [2, 27, 71]], [[0, 72, 111], [1, 96, 101], [2, 128, 84]], [[0, 99, 134], [1, 120, 159], [2, 147, 186]], [[0, 337, 165], [1, 348, 196], [2, 348, 238]], [[0, 305, 337], [1, 288, 322], [2, 262, 284]], [[0, 655, 105], [1, 629, 109], [2, 595, 107]]]]"
00879.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 68, 16], [1, 55, 44], [2, 36, 70]], [[0, 69, 107], [1, 95, 96], [2, 132, 80]], [[0, 97, 134], [1, 119, 161], [2, 148, 188]], [[0, 319, 110], [1, 333, 136], [2, 335, 179]], [[0, 697, 116], [1, 674, 100], [2, 645, 97]], [[0, 340, 383], [1, 314, 356], [2, 283, 340]]]]"
00880.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 80, 16], [1, 63, 38], [2, 43, 65]], [[0, 62, 108], [1, 85, 100], [2, 125, 82]], [[0, 98, 137], [1, 114, 153], [2, 141, 184]], [[0, 310, 58], [1, 323, 91], [2, 323, 134]], [[0, 703, 134], [1, 682, 114], [2, 650, 86]], [[0, 394, 425], [1, 359, 402], [2, 341, 374]]]]"
00881.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 93, 16], [1, 75, 38], [2, 49, 56]], [[0, 63, 107], [1, 91, 98], [2, 128, 81]], [[0, 97, 137], [1, 115, 160], [2, 144, 187]], [[0, 306, 8], [1, 315, 43], [2, 317, 82]], [[0, 698, 179], [1, 688, 148], [2, 678, 109]], [[0, 426, 455], [1, 397, 434], [2, 380, 407]]]]"
00882.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 695, 238], [1, 700, 202], [2, 689, 170]], [[0, 306, 9], [1, 322, 46], [2, 325, 78]], [[0, 66, 108], [1, 89, 98], [2, 126, 83]], [[0, 118, 13], [1, 91, 29], [2, 59, 47]], [[0, 96, 134], [1, 111, 158], [2, 142, 188]], [[0, 450, 467], [1, 428, 443], [2, 392, 428]]]]"
00883.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 147, 7], [1, 119, 19], [2, 86, 34]], [[0, 62, 104], [1, 90, 94], [2, 130, 81]], [[0, 95, 136], [1, 121, 160], [2, 146, 187]], [[0, 294, 11], [1, 309, 36], [2, 330, 63]], [[0, 699, 303], [1, 701, 274], [2, 702, 232]], [[0, 482, 459], [1, 454, 439], [2, 409, 438]]]]"
00884.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 276, 11], [1, 298, 36], [2, 332, 62]], [[0, 174, 11], [1, 147, 16], [2, 111, 25]], [[0, 63, 105], [1, 90, 98], [2, 123, 83]], [[0, 96, 137], [1, 115, 164], [2, 141, 188]], [[0, 681, 368], [1, 690, 347], [2, 704, 312]], [[0, 536, 458], [1, 501, 453], [2, 473, 439]]]]"
00885.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 205, 16], [1, 176, 15], [2, 140, 21]], [[0, 56, 107], [1, 82, 99], [2, 122, 85]], [[0, 96, 139], [1, 120, 164], [2, 144, 192]], [[0, 253, 7], [1, 273, 26], [2, 320, 44]], [[0, 586, 449], [1, 550, 452], [2, 511, 454]], [[0, 652, 436], [1, 678, 408], [2, 686, 374]]]]"
00886.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 235, 30], [1, 201, 18], [2, 164, 13]], [[0, 62, 106], [1, 91, 96], [2, 128, 82]], [[0, 97, 136], [1, 114, 161], [2, 145, 188]], [[0, 242, 9], [1, 263, 28], [2, 304, 31]], [[0, 623, 457], [1, 598, 445], [2, 562, 454]], [[0, 652, 451], [1, 669, 423], [2, 695, 396]]]]"
00887.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 57, 107], [1, 87, 98], [2, 121, 83]], [[0, 95, 134], [1, 114, 154], [2, 142, 186]], [[0, 252, 52], [1, 227, 30], [2, 189, 23]], [[0, 231, 11], [1, 258, 29], [2, 299, 25]], [[0, 645, 438], [1, 614, 444], [2, 579, 451]], [[0, 652, 453], [1, 675, 436], [2, 692, 400]]]]"
00888.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 290, 72], [1, 264, 49], [2, 230, 41]], [[0, 206, 13], [1, 236, 26], [2, 273, 16]], [[0, 62, 111], [1, 87, 101], [2, 129, 79]], [[0, 95, 137], [1, 114, 158], [2, 145, 187]], [[0, 674, 406], [1, 646, 425], [2, 611, 434]], [[0, 626, 451], [1, 663, 442], [2, 680, 419]]]]"
00889.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 58, 110], [1, 84, 103], [2, 119, 89]], [[0, 94, 136], [1, 108, 157], [2, 142, 186]], [[0, 166, 8], [1, 202, 19], [2, 238, 10]], [[0, 313, 99], [1, 293, 67], [2, 256, 48]], [[0, 697, 399], [1, 665, 408], [2, 638, 422]], [[0, 593, 461], [1, 628, 445], [2, 660, 449]]]]"
00890.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 136, 16], [1, 172, 21], [2, 200, 9]], [[0, 53, 109], [1, 84, 102], [2, 121, 91]], [[0, 92, 133], [1, 112, 154], [2, 140, 183]], [[0, 339, 131], [1, 326, 104], [2, 295, 76]], [[0, 693, 382], [1, 663, 395], [2, 642, 415]], [[0, 537, 458], [1, 574, 458], [2, 607, 452]]]]"
00891.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 94, 18], [1, 122, 22], [2, 156, 17]], [[0, 55, 114], [1, 81, 106], [2, 116, 97]], [[0, 95, 134], [1, 119, 162], [2, 146, 184]], [[0, 365, 171], [1, 355, 145], [2, 329, 110]], [[0, 496, 460], [1, 527, 446], [2, 561, 456]], [[0, 694, 341], [1, 677, 373], [2, 653, 392]]]]"
00892.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 54, 20], [1, 74, 28], [2, 113, 15]], [[0, 54, 114], [1, 83, 108], [2, 117, 97]], [[0, 95, 133], [1, 113, 156], [2, 143, 185]], [[0, 390, 205], [1, 381, 180], [2, 358, 144]], [[0, 699, 306], [1, 686, 333], [2, 673, 373]], [[0, 461, 461], [1, 492, 442], [2, 526, 450]]]]"
00893.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 35, 17], [1, 61, 26], [2, 96, 15]], [[0, 52, 112], [1, 85, 110], [2, 114, 101]], [[0, 97, 134], [1, 118, 159], [2, 143, 185]], [[0, 410, 248], [1, 402, 220], [2, 379, 179]], [[0, 701, 252], [1, 697, 279], [2, 689, 324]], [[0, 415, 462], [1, 449, 450], [2, 486, 432]]]]"
00894.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 34, 18], [1, 69, 19], [2, 100, 9]], [[0, 51, 111], [1, 86, 107], [2, 116, 100]], [[0, 95, 131], [1, 112, 156], [2, 143, 186]], [[0, 423, 289], [1, 417, 263], [2, 406, 219]], [[0, 697, 191], [1, 703, 226], [2, 692, 259]], [[0, 385, 459], [1, 411, 445], [2, 452, 441]]]]"
00895.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 33, 24], [1, 60, 22], [2, 98, 15]], [[0, 48, 111], [1, 77, 108], [2, 116, 103]], [[0, 98, 131], [1, 118, 154], [2, 143, 180]], [[0, 702, 120], [1, 700, 152], [2, 705, 190]], [[0, 433, 328], [1, 429, 301], [2, 427, 270]], [[0, 358, 460], [1, 383, 430], [2, 415, 438]]]]"
00896.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 30, 20], [1, 56, 16], [2, 86, 18]], [[0, 47, 108], [1, 75, 109], [2, 110, 107]], [[0, 99, 129], [1, 120, 156], [2, 140, 185]], [[0, 690, 50], [1, 696, 74], [2, 707, 109]], [[0, 438, 377], [1, 436, 343], [2, 438, 306]], [[0, 316, 463], [1, 346, 435], [2, 385, 430]]]]"
00897.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 33, 19], [1, 59, 17], [2, 91, 19]], [[0, 47, 108], [1, 76, 111], [2, 118, 109]], [[0, 101, 129], [1, 118, 154], [2, 138, 185]], [[0, 690, 23], [1, 704, 50], [2, 700, 89]], [[0, 279, 460], [1, 306, 448], [2, 344, 429]], [[0, 436, 415], [1, 433, 389], [2, 439, 350]]]]"
00898.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 34, 22], [1, 59, 13], [2, 90, 20]], [[0, 42, 107], [1, 70, 110], [2, 115, 107]], [[0, 102, 127], [1, 118, 158], [2, 137, 186]], [[0, 694, 22], [1, 693, 54], [2, 704, 86]], [[0, 248, 452], [1, 276, 433], [2, 305, 440]], [[0, 439, 457], [1, 436, 424], [2, 441, 393]]]]"
00899.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 33, 21], [1, 57, 16], [2, 89, 16]], [[0, 43, 102], [1, 70, 109], [2, 111, 106]], [[0, 104, 120], [1, 118, 149], [2, 133, 177]], [[0, 681, 22], [1, 691, 49], [2, 705, 81]], [[0, 434, 456], [1, 436, 423], [2, 445, 397]], [[0, 223, 454], [1, 244, 432], [2, 275, 430]]]]"
00900.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 37, 20], [1, 61, 16], [2, 95, 18]], [[0, 44, 100], [1, 67, 103], [2, 108, 105]], [[0, 108, 122], [1, 119, 147], [2, 133, 179]], [[0, 659, 21], [1, 682, 42], [2, 693, 79]], [[0, 176, 460], [1, 205, 438], [2, 239, 423]], [[0, 431, 460], [1, 435, 429], [2, 443, 400]]]]"
00901.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 35, 23], [1, 53, 20], [2, 84, 10]], [[0, 39, 101], [1, 63, 103], [2, 104, 105]], [[0, 106, 124], [1, 119, 152], [2, 133, 184]], [[0, 145, 456], [1, 170, 444], [2, 202, 436]], [[0, 417, 463], [1, 433, 439], [2, 440, 405]], [[0, 643, 15], [1, 660, 40], [2, 693, 65]]]]"
00902.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 32, 25], [1, 59, 20], [2, 93, 15]], [[0, 36, 98], [1, 61, 99], [2, 106, 99]], [[0, 102, 122], [1, 117, 152], [2, 132, 185]], [[0, 118, 456], [1, 138, 428], [2, 169, 434]], [[0, 401, 464], [1, 418, 443], [2, 444, 416]], [[0, 599, 14], [1, 622, 24], [2, 658, 42]]]]"
00903.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 34, 11], [1, 62, 24], [2, 91, 15]], [[0, 41, 93], [1, 64, 98], [2, 103, 100]], [[0, 102, 124], [1, 114, 144], [2, 133, 178]], [[0, 91, 450], [1, 111, 422], [2, 139, 419]], [[0, 547, 13], [1, 581, 16], [2, 617, 35]], [[0, 370, 453], [1, 404, 453], [2, 432, 426]]]]"
00904.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 35, 19], [1, 60, 20], [2, 93, 17]], [[0, 42, 90], [1, 66, 96], [2, 104, 100]], [[0, 98, 124], [1, 114, 150], [2, 131, 184]], [[0, 55, 444], [1, 79, 444], [2, 111, 420]], [[0, 334, 465], [1, 363, 458], [2, 398, 451]], [[0, 506, 15], [1, 535, 20], [2, 584, 16]]]]"
00905.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 34, 19], [1, 62, 18], [2, 102, 18]], [[0, 38, 86], [1, 65, 94], [2, 99, 96]], [[0, 98, 124], [1, 114, 159], [2, 127, 187]], [[0, 432, 27], [1, 465, 14], [2, 504, 16]], [[0, 43, 456], [1, 66, 441], [2, 89, 423]], [[0, 284, 451], [1, 315, 460], [2, 353, 466]]]]"
00906.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 34, 13], [1, 56, 29], [2, 97, 22]], [[0, 39, 85], [1, 62, 95], [2, 93, 97]], [[0, 98, 124], [1, 102, 144], [2, 125, 184]], [[0, 376, 58], [1, 400, 39], [2, 424, 9]], [[0, 40, 455], [1, 63, 438], [2, 89, 429]], [[0, 255, 437], [1, 277, 456], [2, 314, 460]]]]"
00907.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 36, 21], [1, 61, 20], [2, 87, 23]], [[0, 40, 82], [1, 63, 89], [2, 96, 97]], [[0, 99, 124], [1, 108, 148], [2, 127, 188]], [[0, 370, 118], [1, 364, 83], [2, 372, 58]], [[0, 43, 454], [1, 71, 451], [2, 93, 433]], [[0, 213, 413], [1, 234, 432], [2, 270, 458]]]]"
00908.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 38, 19], [1, 61, 29], [2, 94, 23]], [[0, 39, 80], [1, 62, 88], [2, 96, 98]], [[0, 100, 119], [1, 105, 148], [2, 123, 190]], [[0, 409, 151], [1, 380, 145], [2, 367, 108]], [[0, 41, 446], [1, 70, 459], [2, 96, 442]], [[0, 177, 380], [1, 196, 404], [2, 232, 435]]]]"
00909.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 38, 18], [1, 55, 27], [2, 80, 24]], [[0, 40, 74], [1, 62, 87], [2, 83, 95]], [[0, 101, 122], [1, 104, 143], [2, 118, 183]], [[0, 467, 146], [1, 449, 166], [2, 406, 172]], [[0, 159, 328], [1, 165, 350], [2, 192, 382]]]]"
00910.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 34, 23], [1, 61, 19], [2, 91, 24]], [[0, 41, 77], [1, 64, 89], [2, 97, 101]], [[0, 101, 120], [1, 108, 149], [2, 115, 187]], [[0, 138, 269], [1, 153, 296], [2, 161, 333]], [[0, 498, 96], [1, 492, 130], [2, 482, 165]], [[0, 38, 421], [1, 57, 442], [2, 91, 462]]]]"
00911.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 30, 25], [1, 53, 20], [2, 104, 21]], [[0, 43, 67], [1, 59, 81], [2, 99, 99]], [[0, 105, 116], [1, 105, 140], [2, 114, 192]], [[0, 107, 213], [1, 123, 231], [2, 148, 275]], [[0, 44, 388], [1, 44, 414], [2, 80, 442]], [[0, 468, 46], [1, 488, 61], [2, 510, 110]]]]"
00912.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 36, 46], [1, 53, 35], [2, 102, 13]], [[0, 45, 66], [1, 60, 80], [2, 106, 106]], [[0, 106, 115], [1, 108, 139], [2, 119, 186]], [[0, 60, 184], [1, 78, 192], [2, 122, 213]], [[0, 37, 346], [1, 37, 370], [2, 51, 414]], [[0, 422, 56], [1, 444, 40], [2, 495, 52]]]]"
00913.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 32, 74], [1, 37, 51], [2, 77, 19]], [[0, 50, 64], [1, 68, 83], [2, 107, 107]], [[0, 103, 115], [1, 106, 136], [2, 118, 182]], [[0, 33, 186], [1, 51, 173], [2, 96, 185]], [[0, 32, 306], [1, 35, 329], [2, 41, 386]], [[0, 395, 91], [1, 402, 68], [2, 441, 18]]]]"
00914.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 30, 110], [1, 30, 86], [2, 49, 33]], [[0, 49, 61], [1, 64, 75], [2, 110, 103]], [[0, 22, 173], [1, 41, 167], [2, 99, 164]], [[0, 101, 111], [1, 107, 130], [2, 124, 187]], [[0, 37, 265], [1, 34, 287], [2, 34, 337]], [[0, 408, 143], [1, 395, 117], [2, 383, 57]]]]"
00915.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 52, 144], [1, 40, 121], [2, 26, 75]], [[0, 49, 65], [1, 68, 75], [2, 115, 97]], [[0, 106, 113], [1, 111, 134], [2, 134, 188]], [[0, 25, 172], [1, 45, 160], [2, 93, 153]], [[0, 60, 226], [1, 43, 242], [2, 32, 287]], [[0, 465, 152], [1, 443, 162], [2, 402, 135]]]]"
00916.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 51, 63], [1, 70, 76], [2, 117, 92]], [[0, 53, 142], [1, 36, 130], [2, 28, 81]], [[0, 41, 199], [1, 45, 173], [2, 87, 144]], [[0, 67, 169], [1, 60, 191], [2, 38, 233]], [[0, 115, 106], [1, 118, 126], [2, 138, 182]], [[0, 501, 126], [1, 495, 150], [2, 456, 176]]]]"
00917.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 34, 164], [1, 33, 140], [2, 33, 88]], [[0, 50, 69], [1, 71, 79], [2, 114, 90]], [[0, 35, 208], [1, 45, 184], [2, 72, 142]], [[0, 112, 130], [1, 91, 146], [2, 63, 186]], [[0, 122, 101], [1, 127, 123], [2, 143, 175]], [[0, 512, 74], [1, 514, 98], [2, 522, 153]]]]"
00918.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 42, 163], [1, 37, 146], [2, 33, 96]], [[0, 49, 59], [1, 69, 71], [2, 125, 82]], [[0, 154, 80], [1, 135, 93], [2, 96, 137]], [[0, 31, 231], [1, 34, 205], [2, 53, 158]], [[0, 155, 94], [1, 149, 118], [2, 143, 174]], [[0, 466, 44], [1, 489, 49], [2, 532, 97]]]]"
00919.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 46, 52], [1, 66, 62], [2, 114, 79]], [[0, 212, 39], [1, 194, 53], [2, 145, 73]], [[0, 34, 169], [1, 28, 149], [2, 34, 99]], [[0, 39, 260], [1, 27, 238], [2, 35, 195]], [[0, 175, 93], [1, 160, 113], [2, 137, 167]], [[0, 412, 38], [1, 434, 34], [2, 493, 52]]]]"
00920.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 47, 41], [1, 66, 53], [2, 110, 68]], [[0, 288, 19], [1, 265, 19], [2, 209, 48]], [[0, 190, 93], [1, 176, 111], [2, 141, 157]], [[0, 48, 179], [1, 40, 159], [2, 30, 111]], [[0, 53, 284], [1, 42, 268], [2, 27, 216]], [[0, 356, 25], [1, 378, 23], [2, 440, 32]]]]"
00921.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 41, 37], [1, 59, 44], [2, 110, 60]], [[0, 77, 190], [1, 57, 181], [2, 32, 139]], [[0, 209, 94], [1, 192, 110], [2, 154, 152]], [[0, 90, 303], [1, 69, 298], [2, 36, 257]], [[0, 345, 27], [1, 321, 26], [2, 271, 14]], [[0, 326, 3], [1, 345, 15], [2, 417, 16]]]]"
00922.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 39, 24], [1, 58, 34], [2, 109, 47]], [[0, 221, 92], [1, 198, 111], [2, 157, 149]], [[0, 113, 203], [1, 91, 203], [2, 45, 176]], [[0, 134, 316], [1, 107, 319], [2, 64, 299]], [[0, 293, 17], [1, 319, 19], [2, 379, 19]], [[0, 379, 82], [1, 360, 71], [2, 313, 30]]]]"
00923.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 40, 23], [1, 60, 33], [2, 106, 38]], [[0, 161, 190], [1, 139, 200], [2, 85, 219]], [[0, 236, 92], [1, 210, 103], [2, 162, 141]], [[0, 175, 304], [1, 153, 315], [2, 94, 326]], [[0, 259, 15], [1, 281, 14], [2, 348, 26]], [[0, 440, 130], [1, 426, 112], [2, 375, 82]]]]"
00924.jpg,"[3, 750, 480]","{'size': [0, 0], 'counts': b''}","[[[[0, 39, 23], [1, 60, 26], [2, 116, 37]], [[0, 218, 16], [1, 240, 19], [2, 305, 10]], [[0, 245, 95], [1, 226, 109], [2, 178, 138]], [[0, 179, 149], [1, 175, 176], [2, 148, 213]], [[0, 198, 264], [1, 193, 285], [2, 160, 323]], [[0, 508, 176], [1, 491, 161], [2, 444, 115]]]]"
